"typologie_mature_simplifiee";"n_avant";"q05_cdom";"q10_cdom";"q25_cdom";"q50_cdom";"q75_cdom";"geometry";"n_apres_q05";"pct_gardes_q05";"n_apres_q10";"pct_gardes_q10";"n_apres_q25";"pct_gardes_q25";"n_apres_q50";"pct_gardes_q50";"n_apres_q75";"pct_gardes_q75"
"Autres feuillus nobles";53;223,952664593356;226,573556864405;240,820035953875;262,281692032865;277,812600361802;c(103508.654832955, 113513.091558131, 116499.751583564, 120499.8821953, 139506.422705617, 142499.442151634, 144522.5613257, 145499.387685864, 145499.691788294, 151513.314912069, 153499.499400592, 155482.968116249, 156499.574345523, 157499.683908508, 168499.701985732, 176500.196367069, 178499.58236689, 179505.305087849, 183504.861416233, 184500.003585333, 189499.670413433, 190485.040971011, 190499.831443858, 196520.144380671, 198491.515412871, 198499.825978797, 199499.403282809, 202499.442020977, 
190499.248239314, 190499.250411848, 190499.287059397, 190499.349099436, 190499.426697384, 190499.465509975, 190499.481107436, 190499.488823181, 190499.52773727, 190499.5433002, 190499.55955948, 190499.698940699, 190499.722290295, 190500.327862865, 190510.728879864, 191478.820295221, 191490.494988187, 191491.823909764, 191493.76503946, 191498.54914048, 191499.540650769, 191499.579547446, 191500.180538925, 191502.742101627, 191508.162898166, 191508.235506029, 191508.852371477, 192483.551218335, 192484.739138467, 
192486.755878213, 192495.054991538, 192495.89507045, 192496.119631113, 192497.852948232, 192502.185644535, 192505.299501324, 192505.593655598, 192506.883021148, 193479.035302032, 193483.180301007, 193484.532746732, 193499.263779807, 193499.277160928, 193499.449997616, 193499.535443566, 193499.566523989, 193499.597692476, 193499.628814802, 193499.768983264, 193499.792394035, 193499.803923249, 194487.436818075, 194492.288843884, 194498.072556808, 194499.253415372, 194499.255536621, 194499.284470542, 
194499.428375358, 194499.455158414, 194499.548347432, 194499.734603888, 194499.781928846, 194499.79753673, 194499.894312446, 194507.114098905, 195483.871446027, 195487.995103093, 195490.18182097, 195490.87570218, 195491.312907461, 195499.274115854, 195499.468046822, 195499.779279479, 195499.89085645, 195501.010478558, 195502.524575922, 195507.331538702, 195507.62214858, 195510.854529566, 196448.464152459, 196479.442460216, 196489.75838242, 196496.488154075, 196496.769351422, 196498.601844216, 196499.815622744, 
196504.585948382, 196506.228979511, 196506.432887046, 196507.467815441, 196512.283354558, 196515.905476277, 196524.942895331, 197485.268031895, 197488.352459906, 197494.053960051, 197499.284396861, 197499.299947243, 197499.424017675, 197499.441662641, 197499.455107825, 197499.517244385, 197499.610505147, 197499.61829233, 197499.798632446, 197502.347160792, 197522.031713247, 198498.078760065, 198499.250820282, 198499.258574758, 198499.435338265, 198499.444690519, 198499.452489368, 198499.46022967, 
198499.467260108, 198499.725632038, 198499.794819681, 198499.84157679, 199482.902374444, 199486.778347885, 199489.235926127, 199497.425552182, 199506.864802076, 199508.28017244, 199510.309132611, 199516.647271754, 199520.322391903, 200459.071275477, 200489.141162857, 200496.771509138, 200499.237957677, 200499.430358244, 200499.431769123, 200502.805073286, 200504.647163357, 200507.880074888, 200525.375382683, 201490.659746303, 201491.939756547, 201492.696920883, 201499.444653452, 201499.45243666, 
201499.460226906, 201499.48360244, 201499.515661579, 201499.561144203, 201499.615582682, 201501.068412985, 202499.232748136, 202499.248254851, 202499.372228878, 202499.395239393, 202499.558532933, 202499.566308964, 202499.571713783, 202499.597410703, 202499.620784991, 202499.846622419, 202499.877803904, 202537.901426013, 203473.99898519, 203483.830052881, 203489.207938391, 203492.598691383, 203498.576012558, 203499.245637077, 203499.477500623, 203499.47825622, 203499.594829312, 203499.606463623, 
203501.023153352, 203501.842404126, 203507.008956141, 203510.182646177, 203511.819012227, 203512.328583652, 203515.917699001, 203522.0757251, 204438.78969457, 204479.41428958, 204486.597612916, 204488.918137965, 204492.735341029, 204494.369199626, 204499.55333823, 204499.825745532, 204500.169893881, 204506.089899132, 204508.537631911, 204509.983863143, 204511.157541569, 204530.092426426, 205463.802091434, 205477.879982931, 205487.192286107, 205496.635806168, 205499.082578698, 205499.201809676, 205499.240449151, 
205499.426495472, 205499.434277144, 205499.480931616, 205499.574044239, 205499.581763727, 205499.612900978, 205522.566563108, 205545.458515697, 206493.236013558, 206495.031236289, 206499.200967441, 206499.214710758, 206499.292096498, 206499.388628555, 206499.462717358, 206499.470406906, 206499.485975356, 206499.641387414, 206499.656915801, 206499.921616993, 206500.876909261, 207489.958841267, 207494.767030319, 207498.200787882, 207499.48334036, 207499.599907585, 207501.88943254, 207501.971544685, 
207512.33944439, 207515.906239265, 208461.51148984, 208469.142414162, 208485.527462594, 208485.533347181, 208492.641644805, 208493.444906038, 208494.900738256, 208499.209486456, 208499.480722578, 208499.540481435, 208501.760674363, 208503.108867472, 208505.364387956, 208511.039117306, 208511.555484207, 208522.09071262, 208528.433473446, 208529.162058614, 208544.184288964, 209499.230114789, 209499.268855439, 209499.276563656, 209499.315280339, 209499.610140055, 209499.672368532, 209505.873137589, 
210480.137206448, 210482.859831328, 210487.764837876, 210497.464491829, 210499.219833088, 210499.227523306, 210499.475539452, 210499.503064327, 210499.545399023, 210499.615336619, 210499.654226601, 210499.786529792, 211423.226299276, 211468.265245268, 211468.951951947, 211482.70473242, 211485.004025588, 211495.176300042, 211509.006024366, 211511.140301907, 211547.244210158, 212490.709369749, 212490.815810317, 212492.245913169, 212497.25077895, 212499.641143809, 212505.590094905, 212541.384560048, 
213494.258641696, 213496.276092836, 213496.418276351, 213499.235272286, 213499.475459111, 213499.70852919, 213508.497998784, 214475.011820122, 214499.240446535, 214499.248110386, 214499.263609439, 214499.480569242, 214499.496094754, 214499.802563649, 214499.843596233, 214499.853814389, 214499.892832473, 214504.602870431, 215484.954188387, 215491.844273746, 215497.233026346, 215497.947196503, 215499.222338881, 215501.162932448, 215501.821608557, 215502.914653238, 215506.927233899, 216469.422279913, 
216474.232215132, 216481.171456442, 216488.375243085, 216495.948565284, 216530.522834887, 217475.573123674, 217483.947664942, 217495.661776089, 217499.178509665, 217499.217144768, 217499.387477611, 217499.947246151, 218499.193864871, 218499.35386461, 218499.508964155, 218499.516680423, 218499.57882658, 218499.594340997, 218499.625397643, 218499.89778093, 218499.913357426, 219458.158465001, 219478.663223561, 219492.414113575, 219498.052313605, 219499.537374705, 219501.289678125, 219503.516261183, 
220405.924077035, 220476.156989694, 220497.699053709, 220504.608226014, 220517.700634115, 220524.823119329, 220528.631743561, 221499.144982226, 221499.609718478, 221499.921657734, 221501.48339364, 221507.056222829, 221527.263809621, 222472.789244581, 222483.433160166, 222483.638573883, 222493.301784217, 222499.23517535, 222499.242837792, 222499.250641641, 222499.258337376, 222499.413207192, 222499.679862305, 222499.700401883, 222499.769086399, 222505.431029042, 223488.023148871, 223488.10861406, 
223489.884516037, 223499.15526283, 223499.271224348, 223499.581169258, 223499.697728999, 223499.892318625, 223501.867443983, 223510.235584829, 223512.28746132, 223524.067894194, 223536.279458993, 224480.353951251, 224485.716261975, 224492.156197418, 224501.191881834, 224520.30107283, 225467.437571833, 225476.201828273, 225490.526062019, 225490.750679104, 225499.289257917, 225499.296996634, 225499.426989524, 225499.599218503, 225499.663926878, 225499.684674883, 225499.708026831, 225499.741581117, 
225499.957137211, 225512.540991675, 225518.926614594, 226489.183226474, 226497.858203954, 226499.178400455, 226499.371742447, 226499.48025582, 226499.519038771, 226499.543415908, 226499.57330527, 226499.728609278, 226499.744234626, 226499.752026127, 226508.13052655, 227460.984335687, 227479.990266908, 227485.090790071, 227485.775602197, 227491.050575475, 227491.308255793, 227494.484969592, 227497.836210435, 227499.741611585, 227503.56409167, 227507.374487115, 227566.665508823, 228472.59203983, 228489.75533576, 
228490.98213377, 228492.773534218, 228494.490039662, 228498.7080548, 228499.157772349, 228500.342959952, 228507.195583404, 228523.065160469, 228537.46164091, 229479.524543095, 229492.595810216, 229499.108880794, 229499.139731974, 229499.247929678, 229499.255639103, 229499.465858234, 229499.526634303, 229499.728516485, 230495.307339455, 230499.144901833, 230499.565813825, 230499.640452657, 230499.718083474, 230499.718565815, 230499.889269482, 230499.951615012, 231482.969443199, 231488.822464844, 231524.568228236, 
